"id","created_at","updated_at","deleted_at","etternavn","fornavn","kjonn","fodt","dod","bibsys_id","wikidata_id"
1,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Caspari","Theodor","m",,,,
2,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Ploug","Carsten","m",,,,
3,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Hultin","Arvid","m",,,,
4,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Randers","Kristofer","m",,,,
5,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Lassen","Hartvig","m",,,,
6,"2019-08-16 10:59:16","2019-09-01 20:42:43",,"Færden","Michael Joh.","m",1836,1912,"98066588",
7,"2019-08-16 10:59:16","2019-08-16 11:03:54",,"Ibsen","Henrik","m",,,,
8,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Colban","Adolphine Marie","f",,,,
9,"2019-08-16 10:59:16","2019-08-16 11:03:49",,"anonym",,"u",,,,
10,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Schjøtt","Mathilde","f",,,,
11,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Collett","Camilla","f",,,,
12,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Winter-Hjelm","Henrik","m",,,,
13,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Botten-Hansen","Paul","m",,,,
14,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Nicolaysen","R.N.","m",,,,
15,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Petersen","Clemens","m",,,,
16,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Fibiger","Elfride","f",,,,
17,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Frederiksen","K.","f",,,,
18,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Futtrup","Johanne","u",,,,
19,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Gyllembourg","Thomasine","f",,,,
20,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Dietrichson","Lorentz","m",,,,
21,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Elster","Kristian d.e.","m",,,,
22,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Jæger","Henrik","m",,,,
23,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Schwach","Conrad Nicolai","m",,,,
24,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Collett","Peter Jonas","m",,,,
25,"2019-08-16 10:59:16","2019-08-16 11:03:54",,"Wergeland","Henrik","m",,,,
26,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Collett","Robert","m",,,,
27,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Daa","Ludvig Kristensen","m",,,,
28,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Daae","Ludvig","m",,,,
29,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Collier","Jeremias","m",,,,
30,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Erichsen","Andreas Emil","m",,,,
31,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Rørdam","H.F.","m",,,,
32,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Moe","Moltke","m",,,,
33,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Daa","Ludvig","m",,,,
34,"2019-08-16 10:59:16","2019-08-16 11:03:57",,"Holberg","Ludvig",,,,,
35,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Welhaven","Johan Sebastian","m",,,,
36,"2019-08-16 10:59:16","2019-08-16 10:59:16",,"Storm","Edvard","m",,,,
37,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Vinje","Aasmund Olavsson","m",,,,
38,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Bjørnson","Bjørnstjerne","m",,,,
39,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Moe","Jørgen","m",,,,
40,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Janson","Kristofer","m",,,,
41,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Kielland","Alexander L.","m",,,,
42,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Dahl","Gustav Adolph","m",,,,
43,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Dahl","Gustav Adolph (Doffen)","m",,,,
44,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Dahl","Johan Fjeldsted","m",,,,
45,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Dahl","Jonas Anton","m",,,,
46,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Dahl","Konrad Neuman Hjelm","m",,,,
47,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Arctander","A.M.St.","m",,,,
48,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Dahl","Nils Nilssøn","m",,,,
49,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Ross","Hans","m",,,,
50,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Monrad","Marcus Jacob","m",,,,
51,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Dahl","Søren","m",,,,
52,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Danielssen","Daniel Cornelius","m",,,,
53,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Deinboll","August Thorvald","m",,,,
54,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Delgobe","Charles Antoine","m",,,,
55,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Brun","H.","m",,,,
56,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Arvesen","O.","m",,,,
57,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Skavlan","Olaf","m",,,,
58,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Hansen","Hans Olaf","m",,,,
59,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Runeberg","Johan Ludvig","m",,,,
60,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Magelssen","Christen Daae","m",,,,
61,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Garborg","Arne","m",,,,
62,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Dunker","Conradine B.","f",,,,
63,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Dyring","Johan Peder","m",,,,
64,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Ebbell","Ole Falk","m",,,,
65,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Egeberg","Carl Emil","m",,,,
66,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Eilertsen","Nils R.","m",,,,
67,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Schmidt","Rudolf","m",,,,
68,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Brandes","Georg","m",,,,
69,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Hansen","Johan Daniel Irgens","m",,,,
70,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Paulsen","John","m",,,,
71,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"anonym?",,"u",,,,
72,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Ebbesen","J.B.","m",,,,
73,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Schwanenfluegel","H.","m",,,,
74,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Bang","Herman","m",,,,
75,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Thoresen","Anna Magdalene","f",,,,
76,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Monsen","Christian M.","m",,,,
77,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Asbjørnsen","Peter Christen","m",,,,
78,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Lie","Jonas","m",,,,
79,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Dass","Petter","m",,,,
80,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Daae","L.","m",,,,
81,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Friedlaender","A.E.","m",,,,
82,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Nielsen","Yngvar","m",,,,
83,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Arnesen","M.","m",,,,
84,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Nicolaysen","D.","m",,,,
85,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Fahlstrøm","Axel A.","m",,,,
86,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Fasting","Georg Frederik Christopher","m",,,,
87,"2019-08-16 10:59:17","2019-08-16 10:59:17",,"Faye","Andreas","m",,,,
88,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Munch","Peter Andreas","m",,,,
89,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Feilberg","Karl Fr.","m",,,,
90,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Feilberg","Magnus W.","m",,,,
91,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Feragen","Andreas M.","m",,,,
92,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Flood","Constantius","m",,,,
93,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Flood","Johannes","m",,,,
94,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Landstad","Magnus Brostrup","m",,,,
95,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Flor","Pierre P.","m",,,,
96,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Foltmar","Chr.O.D.","m",,,,
97,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Christie","F.K.","m",,,,
98,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Foss","Frithjof","m",,,,
99,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Halvorsen","Jens Brage","m",,,,
100,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Bordevik","H.","m",,,,
101,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Lochmann","Ernst F.","m",,,,
102,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Estlander","C.G.","m",,,,
103,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Foss","Henrik H.","m",,,,
104,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Sagen","Lyder Christian","m",,,,
105,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Foss","Herman","m",,,,
106,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Lehmann","Orla","m",,,,
107,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Foss","Wilhelm","m",,,,
108,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Fougstad","Carl A.","m",,,,
109,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Frantzen","Johan N.","m",,,,
110,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Frich","David Chr.","m",,,,
111,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Friis","Jens Andreas","m",,,,
112,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Storm","Johan","m",,,,
113,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Friis","Joh.","m",,,,
114,"2019-08-16 10:59:18","2020-02-17 22:21:46",,"Frimann","Claus","m",,,,
115,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Barfod","Fr.","m",,,,
116,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Rolfsen","Johan Nordahl Brun","m",,,,
117,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Skaar","Johannes Nilsson","m",,,,
118,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Petersen","N.M.","m",,,,
119,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Hansen","H.O.","m",,,,
120,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Broch","Chr.","m",,,,
121,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Lassen","H.","m",,,,
122,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Rahbek","Knud Lyhne","m",,,,
123,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Fritzner","Johan","m",,,,
124,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Fuglestvedt","Ole G.","m",,,,
125,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Fyhn","Karl H.","m",,,,
126,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Færden","Michael Joh .","m",,,,
127,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Blix","Elias","m",,,,
128,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Sørensen","Nikolai J.","m",,,,
129,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Nordensvan","Georg","m",,,,
130,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Brandes","Edvard","m",,,,
131,"2019-08-16 10:59:18","2019-08-16 10:59:18",,"Vullum","Rota Margrethe","f",,,,
132,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Ullmann","V.","m",,,,
133,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Jæger","Hans","m",,,,
134,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gislesen","Henriette J.","f",,,,
135,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gjertsen","Fredrik","m",,,,
136,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gjessing","Gustav H.","m",,,,
137,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gjessing","Gustav A.","m",,,,
138,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gjessing","Mads Dahl","m",,,,
139,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gjessing","Matthias D.","m",,,,
140,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gleditsch","Hjalmar E.D.","m",,,,
141,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Glueckstad","Andreas M.","m",,,,
142,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Erslew","Th. Hansen","m",,,,
143,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gløersen","Ole Kristian","m",,,,
144,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Mueller","S.","m",,,,
145,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Hansen","P.","m",,,,
146,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Schøyen","Elisabeth","f",,,,
147,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gram","Andreas W.","m",,,,
148,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Grave","Immanuel Chr.","m",,,,
149,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Svendsen","B.","m",,,,
150,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Pavels","Claus","m",,,,
151,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gregersen","Nils J.","m",,,,
152,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Grung","Lyder Joh.","m",,,,
153,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Grøndahl","Christ.D.","m",,,,
154,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Grønvold","Hans A.M.","m",,,,
155,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gude-Smith","Just","m",,,,
156,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Arnesen","Kr.A.","m",,,,
157,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Guldberg","Axel S.","m",,,,
158,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Guldberg","Carl A.","m",,,,
159,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Guldberg","Fredrik O.","m",,,,
160,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gulowsen","Wilhelmine","f",,,,
161,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Gundersen","G.H.A.S.","m",,,,
162,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Håkonsen-Hansen","Martin Kristian","m",,,,
163,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Habel","David Chr.","m",,,,
164,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Hagemann","Clemens","m",,,,
165,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Hagerup","Charlotte A.","f",,,,
166,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Hagerup","Emma","f",,,,
167,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Hagerup","George Francis","m",,,,
168,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Ulleland","P.","m",,,,
169,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Halling","Honoratus","m",,,,
170,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Hals","Jørgen Michelet","m",,,,
171,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Hansson","Christian Rasmus","m",,,,
172,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Eickhorn","C.","m",,,,
173,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Aasen","Ivar","m",,,,
174,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Riis","Claus Pavels","m",,,,
175,"2019-08-16 10:59:19","2019-08-16 10:59:19",,"Østgaard","Nikolai Ramm","m",,,,
176,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Brun","Johan Nordahl","m",,,,
177,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Wessel","Johan Herman","m",,,,
178,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hammer","Hans Chr.","m",,,,
179,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hansen","Andreas M.","m",,,,
180,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hansen","Frits","m",,,,
181,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hansen","Hans Chr.","m",,,,
182,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hansen","Kirsten Dorothea","f",,,,
183,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hansen","Maurits Christopher","m",,,,
184,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Winther","Hans Thøger","m",,,,
185,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Tønsberg","Chr.","m",,,,
186,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Horn","Johan Olivarius","m",,,,
187,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Munch","Andreas","m",,,,
188,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Johnsen","Chr.","m",,,,
189,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Blom","Hans Ørn","m",,,,
190,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Petersen","Georg F.","m",,,,
191,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Homer",,"m",,,,
192,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hansen","Peter G.","m",,,,
193,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Kierkegaard","Søren","m",,,,
194,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hanson","Hans","m",,,,
195,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Bjerregaard","Henrik Anker","m",,,,
196,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hanson","Peter Treschow","m",,,,
197,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hansson","Michael Skjelderup","m",,,,
198,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hansteen","Aasta","f",,,,
199,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Kræmer","Lotten v.","f",,,,
200,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Thrane","Marcus","m",,,,
201,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hansson","Laura Marholm","f",,,,
202,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Harring","Harro Paul","m",,,,
203,"2019-08-16 10:59:20","2019-09-01 20:42:07",,"Hauan","Petra","f",,,"5001528",
204,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hauge","Andreas","m",,,,
205,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Holm","P.A.","m",,,,
206,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hauge","Hans Nilsen","m",,,,
207,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hauge","Niels","m",,,,
208,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Roggen","Bjørn","m",,,,
209,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Haugland","Salve Aslaksen","m",,,,
210,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Haukenæs","Thrond S.","m",,,,
211,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Heggtveit","Hallvard G.","m",,,,
212,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Bang","Chr.A.","m",,,,
213,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Færden","M.F.","m",,,,
214,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Udbøen","Gudmund","m",,,,
215,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Klæbo","John","m",,,,
216,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Engelbretsdatter","Dorthe","f",,,,
217,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Heiberg","Edvard Omsen","m",,,,
218,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Heiberg","Gunnar","m",,,,
219,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Hanssen","Harald","m",,,,
220,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Heiberg","Peter A.","m",,,,
221,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Heiberg","Johan Ludvig","m",,,,
222,"2019-08-16 10:59:20","2019-08-16 10:59:20",,"Helland","Amund Th.","m",,,,
223,"2019-08-16 10:59:20","2019-09-01 20:46:49",,"Paulsen","John Olaf","m",1851,1924,"90078714",
224,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Heltberg","Henrik Anton Schjøtt","m",,,,
225,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hermansen","Zakarias","m",,,,
226,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Herre","Bernhard","m",,,,
227,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Holmboe","Christopher Andreas","m",,,,
228,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Ross","H.","m",,,,
229,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hertzberg","Ebbe C.H.","m",,,,
230,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hertzberg","Nils","m",,,,
231,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Shakespeare","William","m",,,,
232,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hesselberg","W.K.","m",,,,
233,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Heuch","Johan Chr.","m",,,,
234,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Heyerdahl","Halvor","m",,,,
235,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Lange","Christian Chr.A.","m",,,,
236,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hille","Rasmus Th.","m",,,,
237,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hilsen","Nils Otto","m",,,,
238,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Stephens","G.","m",,,,
239,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Holfeldt-Houen","Chr.","m",,,,
240,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Holm","Olaf Andreas","m",,,,
241,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Holm","Ole Rein","m",,,,
242,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Johannsen","K.T.","m",,,,
243,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Holmboe","Hans","m",,,,
244,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Holmboe","Jens A.","m",,,,
245,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Holst","Elling Bolt","m",,,,
246,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Holst","Lars","m",,,,
247,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Holst","Vilhelm","m",,,,
248,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Holtermann","Michael Tyrholm","m",,,,
249,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Homann","Peter F.","m",,,,
250,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Krohg","Georg Anton","m",,,,
251,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Horn","Carl Willoch L.","m",,,,
252,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Oehlenschlaeger","Adam","m",,,,
253,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Horn","Erik F.B.","m",,,,
254,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Horn","Erik Frederik Barth","m",,,,
255,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hornemann","Johan L.","m",,,,
256,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Huitfeldt-Kaas","Henrik J.","m",,,,
257,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Brun","M.W.","m",,,,
258,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Winterhjelm","Kristian Anastas","m",,,,
259,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Josephson","Ludvig","m",,,,
260,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hval","Andreas","m",,,,
261,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hvistendahl","Christian M.","m",,,,
262,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hægstad","Marius","m",,,,
263,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Høegh","Sofus M.P.","m",,,,
264,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Lessing","G.E.","m",,,,
265,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Ingier","Tøger L.R.","m",,,,
266,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Isachsen","Andreas H.","m",,,,
267,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Vibe","J.","m",,,,
268,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Isaachsen","Christian A.","m",,,,
269,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Jaabæk","Søren","m",,,,
270,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Jansen","Jens J.E.","m",,,,
271,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Hamsun","Knut","m",,,,
272,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Krohn","Henrik","m",,,,
273,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Bang","Anthon","m",,,,
274,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Nygaard","M.","m",,,,
275,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Røst","Olaf Christophersen","m",,,,
276,"2019-08-16 10:59:21","2019-08-16 10:59:21",,"Mohn","Emanuel Meyer","m",,,,
277,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Jensen","Peter Andreas","m",,,,
278,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Janson","Drude Krog","f",,,,
279,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Jensen","Gustav M.","m",,,,
280,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Hansen","C.A.","m",,,,
281,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Bentzen","Ivar H.","m",,,,
282,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Næss","H.J.","m",,,,
283,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Lassen","W.","m",,,,
284,"2019-08-16 10:59:22","2019-08-16 10:59:22",,"Mau","E.","m",,,,
